"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","old_attribute","Benthic attribute *"
"point","NTZ1","Reserve",2017,6,11,NA,3,"Rubble",NA
"point","TALRAY2","Managed Access",2019,4,24,NA,3,"Bleached coral",NA
"point","LASOL5","Managed Access",2019,4,8,NA,1,"Silt",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Halimeda","Halimeda"
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Halimeda","Halimeda"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Acropora branching","Acropora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Macroalgae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Acropora encrusting","Acropora"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Acropora submassive","Acropora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Turf algae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Acropora table","Acropora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Crustose coralline algae",NA
"point","KULIS3","Managed Access",2019,5,14,NA,2,"Coral foliose",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Rock",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral branching",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Dead coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral encrusting",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Sand",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral foliose",NA
"point","UZ1","Managed Access",2017,6,11,NA,1,"Silt",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Rubble",NA
"point","LABEN6","Managed Access",2019,4,7,NA,2,"Sponge",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Silt",NA
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Macroalgae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral massive",NA
"point","KAPUN3","Reserve",2019,4,22,NA,2,"Coral submassive",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral submassive",NA
"point","LASOL5","Managed Access",2019,4,8,NA,1,"Sponge",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Coral mushroom",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Sponge",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Tubipora","Tubipora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Hydroids",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Millepora","Millepora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Other invertebrate",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Heliopora","Heliopora"
"point","MAGIN2","Managed Access",2019,4,22,NA,1,"Bleached coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Soft coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Acropora branching","Acropora"
"point","KULIS3","Managed Access",2019,5,14,NA,2,"Coral massive",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Acropora encrusting","Acropora"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Xenia","Xenia"
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Acropora submassive","Acropora"
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Turf algae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Halimeda","Halimeda"
"point","UZ1","Managed Access",2017,6,11,NA,2,"Silt",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Acropora table","Acropora"
"point","LABEN6","Managed Access",2019,4,7,NA,2,"Hydroids",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral branching",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Macroalgae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Turf algae",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral encrusting",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Crustose coralline algae",NA
"point","LASOL5","Managed Access",2019,4,8,NA,1,"Hydroids",NA
"point","KAPUN3","Reserve",2019,4,22,NA,2,"Coral mushroom",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Rock",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral foliose",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Dead coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral massive",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral submassive",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Rubble",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Coral mushroom",NA
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Crustose coralline algae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Silt",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Tubipora","Tubipora"
"point","KULIS3","Managed Access",2019,5,14,NA,2,"Coral submassive",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Millepora","Millepora"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Sponge",NA
"point","UZ1","Managed Access",2017,6,11,NA,3,"Silt",NA
"point","LABEN6","Managed Access",2019,4,7,NA,2,"Other invertebrate",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Heliopora","Heliopora"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Hydroids",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Soft coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Other invertebrate",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Xenia","Xenia"
"point","TALRAY3","Managed Access",2019,4,25,NA,1,"Bleached coral",NA
"point","LASOL4","Managed Access",2019,4,8,NA,3,"Other invertebrate",NA
"point","KAPUN3","Reserve",2019,4,22,NA,1,"Millepora","Millepora"
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Halimeda","Halimeda"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Acropora branching","Acropora"
"point","KAPUN3","Reserve",2019,4,22,NA,2,"Tubipora","Tubipora"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Acropora encrusting","Acropora"
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Macroalgae",NA
"point","LABEN5","Managed Access",2019,4,7,NA,3,"Sponge",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Acropora submassive","Acropora"
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Turf algae",NA
"point","MATAO1","Managed Access",2021,4,5,NA,1,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Acropora table","Acropora"
"point","MATAO1","Managed Access",2021,4,5,NA,1,"Dead coral",NA
"point","MATAO1","Managed Access",2021,4,5,NA,1,"Sand",NA
"point","MATAO1","Managed Access",2021,4,5,NA,1,"Rubble",NA
"point","MATAO1","Managed Access",2021,4,5,NA,1,"Millepora","Millepora"
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Hard coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Crustose coralline algae",NA
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Rubble",NA
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Sand",NA
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Sponge",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral branching",NA
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Dead coral",NA
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Acropora","Acropora"
"point","MATAO1","Managed Access",2021,4,5,NA,2,"Other invertebrates",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Dead coral",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Rubble",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Hard coral",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Dead Coral with Algae",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Rock",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Sand",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral encrusting",NA
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Tubipora","Tubipora"
"point","MATAO1","Managed Access",2021,4,5,NA,3,"Acropora","Acropora"
"point","MATAO2","Reserve",2021,4,5,NA,1,"Rubble",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Tubipora","Tubipora"
"point","MATAO2","Reserve",2021,4,5,NA,1,"Sand",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Dead coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Other invertebrates",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Acropora","Acropora"
"point","MATAO2","Reserve",2021,4,5,NA,1,"Hard coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Dead coral",NA
"point","KULIS3","Managed Access",2019,5,14,NA,2,"Coral mushroom",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Soft coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,1,"Sandalolitha","Sandalolitha"
"point","MATAO2","Reserve",2021,4,5,NA,2,"Tubipora","Tubipora"
"point","MATAO2","Reserve",2021,4,5,NA,2,"Sand",NA
"point","MATAO2","Reserve",2021,4,5,NA,2,"Soft coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,2,"Rubble",NA
"point","MATAO2","Reserve",2021,4,5,NA,2,"Dead coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,2,"Acropora","Acropora"
"point","MATAO2","Reserve",2021,4,5,NA,2,"Hard coral",NA
"point","LABEN6","Managed Access",2019,4,7,NA,2,"Bleached coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Sand",NA
"point","UZ2","Managed Access",2017,6,10,NA,1,"Hard coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Sand",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Dead coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Soft coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Rubble",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Hard coral",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Macroalgae",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Acropora","Acropora"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral foliose",NA
"point","MATAO2","Reserve",2021,4,5,NA,3,"Tubipora","Tubipora"
"point","MATAO4","Reserve",2021,4,4,NA,1,"Macroalgae",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Dead coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Rubble",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Rubble",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Sponge",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Sand",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Heliopora","Heliopora"
"point","MATAO4","Reserve",2021,4,4,NA,1,"Soft coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral massive",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Other invertebrates",NA
"point","MATAO4","Reserve",2021,4,4,NA,1,"Hard coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Macroalgae",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Sand",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Dead coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Rubble",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Silt",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral submassive",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Sponge",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Other invertebrates",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Soft coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,2,"Heliopora","Heliopora"
"point","MATAO4","Reserve",2021,4,4,NA,2,"Rock",NA
"point","LASOL5","Managed Access",2019,4,8,NA,1,"Other invertebrate",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Soft coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Dead coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Hard coral",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Rubble",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Coral mushroom",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Sponge",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Sand",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Other invertebrates",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Rock",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Sponge",NA
"point","MATAO4","Reserve",2021,4,4,NA,3,"Macroalgae",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Rubble",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Soft coral",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Macroalgae",NA
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Rock",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Hard coral",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Dead coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Hydroids",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Sand",NA
"point","MATAO5","Reserve",2021,4,3,NA,1,"Heliopora","Heliopora"
"point","MATAO5","Reserve",2021,4,3,NA,2,"Soft coral",NA
"point","MATAO5","Reserve",2021,4,3,NA,2,"Rubble",NA
"point","MATAO5","Reserve",2021,4,3,NA,2,"Dead coral",NA
"point","MATAO5","Reserve",2021,4,3,NA,2,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Tubipora","Tubipora"
"point","MATAO5","Reserve",2021,4,3,NA,2,"Sand",NA
"point","MATAO5","Reserve",2021,4,3,NA,2,"Macroalgae",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Dead coral",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Soft coral",NA
"point","KAPUN3","Reserve",2019,4,22,NA,2,"Millepora","Millepora"
"point","MATAO5","Reserve",2021,4,3,NA,3,"Sand",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Rubble",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Macroalgae",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Millepora","Millepora"
"point","MATAO5","Reserve",2021,4,3,NA,3,"Sponge",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Other invertebrates",NA
"point","MATAO5","Reserve",2021,4,3,NA,3,"Acropora","Acropora"
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Soft coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Rubble",NA
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Dead coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Other invertebrate",NA
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Sand",NA
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Fungia","Fungia"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Heliopora","Heliopora"
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Acropora","Acropora"
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Sponge",NA
"point","MATAO6","Managed Access",2021,4,3,NA,1,"Hard coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Soft coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Rubble",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Hard coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Sand",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Macroalgae",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,2,"Bleached coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Dead Coral with Algae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Soft coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Sponge",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Dead coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,2,"Acropora","Acropora"
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Soft coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Rubble",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Sand",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Dead coral",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Macroalgae",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Xenia","Xenia"
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Acropora branching","Acropora"
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Dead Coral with Algae",NA
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Acropora","Acropora"
"point","MATAO6","Managed Access",2021,4,3,NA,3,"Sponge",NA
"point","MATAO7","Managed Access",2021,4,4,NA,1,"Rubble",NA
"point","MATAO7","Managed Access",2021,4,4,NA,1,"Sand",NA
"point","MATAO7","Managed Access",2021,4,4,NA,1,"Dead coral",NA
"point","MATAO7","Managed Access",2021,4,4,NA,1,"Heliopora","Heliopora"
"point","MATAO7","Managed Access",2021,4,4,NA,1,"Hard coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Halimeda","Halimeda"
"point","MATAO7","Managed Access",2021,4,4,NA,2,"Rubble",NA
"point","MATAO7","Managed Access",2021,4,4,NA,2,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Acropora encrusting","Acropora"
"point","MATAO7","Managed Access",2021,4,4,NA,2,"Dead coral",NA
"point","MATAO7","Managed Access",2021,4,4,NA,2,"Hard coral",NA
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Rubble",NA
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Hard coral",NA
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Dead coral",NA
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Sand",NA
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Tubipora","Tubipora"
"point","MATAO7","Managed Access",2021,4,4,NA,3,"Soft coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,1,"Rubble",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,1,"Sand",NA
"point","UZ2","Managed Access",2017,6,10,NA,1,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Acropora submassive","Acropora"
"point","SAGOR1","Managed Access",2021,4,7,NA,1,"Dead coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,1,"Hard coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,1,"Soft coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Rubble",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Sand",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Hard coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Dead coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Soft coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,2,"Acropora","Acropora"
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Rubble",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Acropora table","Acropora"
"point","KAPUN1","Managed Access",2019,4,22,NA,1,"Xenia","Xenia"
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Dead coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Acropora","Acropora"
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Soft coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Hard coral",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Sponge",NA
"point","SAGOR1","Managed Access",2021,4,7,NA,3,"Sand",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Hard coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Acropora","Acropora"
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Rubble",NA
"point","SIONT2","Managed Access",2019,5,12,NA,2,"Dead coral",NA
"point","KULIS3","Managed Access",2019,5,14,NA,2,"Tubipora","Tubipora"
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Dead coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral branching",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Soft coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Macroalgae",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Heliopora","Heliopora"
"point","SAGOR2","Managed Access",2021,4,7,NA,1,"Sponge",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Soft coral",NA
"point","LASOL5","Managed Access",2019,4,8,NA,1,"Bleached coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Rubble",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Dead coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Hard coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Heliopora","Heliopora"
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral encrusting",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Acropora","Acropora"
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Sponge",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,2,"Bleached soft coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Dead coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Soft coral",NA
"point","LASOL5","Managed Access",2019,4,8,NA,3,"Bleached coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Rubble",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Sponge",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Hard coral",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Acropora","Acropora"
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral foliose",NA
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Tubipora","Tubipora"
"point","SAGOR2","Managed Access",2021,4,7,NA,3,"Bleached soft coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Heliopora","Heliopora"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Macroalgae",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Hard coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Rubble",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Acropora","Acropora"
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Dead coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Sand",NA
"point","SAGOR3","Reserve",2021,4,7,NA,1,"Soft coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Sand",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral massive",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Hard coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Rubble",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Turf algae",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Acropora","Acropora"
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Tubipora","Tubipora"
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Dead coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Other invertebrates",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Sponge",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Rock",NA
"point","SAGOR3","Reserve",2021,4,7,NA,2,"Heliopora","Heliopora"
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Soft coral",NA
"point","KAPUN3","Reserve",2019,4,22,NA,2,"Heliopora","Heliopora"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Crustose coralline algae",NA
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Hard coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Acropora","Acropora"
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Sponge",NA
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Dead coral",NA
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Rubble",NA
"point","SAGOR3","Reserve",2021,4,7,NA,3,"Sand",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Rubble",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Acropora","Acropora"
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Dead coral",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Rock",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Hard coral",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral submassive",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Sand",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Soft coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Macroalgae",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,1,"Other invertebrates",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Hard coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Dead coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Dead Coral with Algae",NA
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Dead coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Acropora","Acropora"
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Rubble",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Macroalgae",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Coral mushroom",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Sponge",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Sand",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Soft coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,2,"Other invertebrates",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Acropora","Acropora"
"point","TALRAY3","Managed Access",2019,4,25,NA,2,"Sand",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Hard coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Rubble",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Dead coral",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Sponge",NA
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Macroalgae",NA
"point","MAGIN2","Managed Access",2019,4,22,NA,3,"Tubipora","Tubipora"
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Tubipora","Tubipora"
"point","SAGOR4","Managed Access",2021,4,6,NA,3,"Soft coral",NA
